 02/28/19 POWER TECHNOLOGIES    100.0 0    0                                100.0
BUS DATA FOLLOWS                    179 ITEMS
   7   28  0  0 1 0  0.000000 -0.004080   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    10
   8    9  0  0 1 2  0.000000  0.005900   0.00000     0     0  3000    8 0  1.0000    0.00 0.9000 1.10000.00625  0.5000 1.5000    11
   8   10  0  0 1 2  0.000280  0.013800   0.00000     0     0   430    8 0  1.0000    0.00 0.9000 1.10000.00625  0.5000 1.5000    12
   8   10  0  0 2 2  0.000290  0.013900   0.00000     0     0   430    8 0  1.0000    0.00 0.9000 1.10000.00625  0.5000 1.5000    13
   8   17  0  0 1 0  0.000500  0.005300   0.08820     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    14
   8  163  0  0 1 0  0.004800  0.043600   0.70780     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    15
  12   13  0  0 1 2  0.000000  0.006660   0.00000     0     0  2000   12 0  1.0813    0.00 0.9000 1.10000.00625  0.5000 1.5000    16
  12   20  0  0 1 0  0.000000 -0.006340   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    17
  12  139  0  0 1 0  0.002800  0.021100   1.01940     0     0  1412    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    18
  14   21  0  0 1 0  0.000000 -0.006340   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    19
  14   24  0  0 1 0  0.000000 -0.008260   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    20
  14   26  0  0 1 0  0.000000 -0.017950   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    21
  14   29  0  0 1 0  0.000000 -0.006120   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    22
  16   15  0  0 1 2  0.000060  0.004950   0.00000     0     0  3066   16 0  1.1000    0.00 0.9000 1.10000.00625  0.5000 1.5000    23
  16   19  0  0 1 0  0.000400  0.009600   0.90380     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    24
  16   19  0  0 2 0  0.000400  0.009600   0.90380     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    25
  16  136  0  0 1 0  0.002590  0.029670   2.15300     0     0  1559    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    26
  17   18  0  0 1 2  0.000000  0.006000   0.00000     0     0     0   17 0  1.0438    0.00 0.9000 1.10000.00625  0.5000 1.5000    27
  19   23  0  0 1 0  0.000000 -0.011880   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    28
  20   21  0  0 1 0  0.000770  0.018040   1.39840     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    29
  22   23  0  0 1 0  0.002410  0.058650   4.86560     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    30
  24   25  0  0 1 0  0.001790  0.042440   3.39220     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    31
  26   27  0  0 1 0  0.002070  0.049590   3.95160     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    32
  27  139  0  0 1 0  0.000000 -0.017950   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    33
  28   29  0  0 1 0  0.001770  0.041890   3.34460     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    34
  31   30  0  0 1 2  0.000000  0.001500   0.00000     0     0     0   31 0  1.0500    0.00 0.9000 1.10000.00625  0.5000 1.5000    35
  31   32  0  0 1 0  0.003500  0.070000   4.60600     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    36
  31   80  0  0 1 0  0.000830  0.023900   3.30000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    37
  32   33  0  0 1 2  0.000000  0.010000   0.00000     0     0     0   32 0  1.1000    0.00 0.9000 1.10000.00625  0.5000 1.5000    38
  33   34  0  0 1 0  0.002000  0.020000   0.80000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    39
  34   35  0  0 1 2  0.000000  0.002000   0.00000     0     0     0   34 0  1.0000    0.00 0.9000 1.10000.00625  0.5000 1.5000    40
  85   36  0  0 1 2  0.000000  0.004600   0.00000     0     0  2000   85 0  1.0000    0.00 0.9000 1.10000.00625  0.5000 1.5000    41
  37   38  0  0 1 0  0.000740  0.018610   1.40260     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    42
  37   56  0  0 1 0  0.000820  0.016680   1.18800     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    43
  37   64  0  0 1 0  0.000000  0.001590   0.12002     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    44
  37   64  0  0 2 0  0.000000  0.001590   0.12002     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    45
  38   48  0  0 1 2  0.000130  0.006930   0.00000     0     0     0   38 0  1.0500    0.00 0.9000 1.10000.00625  0.5000 1.5000    46
  39   40  0  0 1 2  0.000500  0.023800   0.00000     0     0     0   39 0  1.0000    0.00 0.9000 1.10000.00625  0.5000 1.5000    47
  39   46  0  0 1 0  0.002210  0.033460   0.07338     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    48
  39   48  0  0 1 0  0.002900  0.038000   0.08240     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    49
  39   59  0  0 1 0  0.003090  0.046770   0.10080     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    50
  39   60  0  0 1 0  0.002260  0.034220   0.07506     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    51
  41   55  0  0 1 0  0.000470  0.007230   0.01624     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    52
  41   58  0  0 1 0  0.000350  0.005360   0.01204     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    53
  42   43  0  0 1 2  0.000580  0.025350   0.00000     0     0     0   42 0  1.0500    0.00 0.9000 1.10000.00625  0.5000 1.5000    54
  42   50  0  0 1 0  0.002200  0.034220   0.07716     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    55
  42   50  0  0 2 0  0.002380  0.036690   0.08284     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    56
  42   57  0  0 1 0  0.002010  0.030740   0.06886     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    57
  42   58  0  0 1 0  0.002810  0.042960   0.09648     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    58
  44   45  0  0 1 2  0.000000  0.005200   0.00000     0     0     0   44 0  1.0250    0.00 0.9000 1.10000.00625  0.5000 1.5000    59
  44  160  0  0 1 0  0.001800  0.024500   0.43920     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    60
  46   48  0  0 1 0  0.000290  0.004340   0.00950     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    61
  48   47  0  0 1 2  0.004990  0.114730   0.00000     0     0     0   48 0  1.0500    0.00 0.9000 1.10000.00625  0.5000 1.5000    62
  49   48  0  0 1 2  0.000260  0.013860   0.00000     0     0     0   49 0  1.0500    0.00 0.9000 1.10000.00625  0.5000 1.5000    63
  48   55  0  0 1 0  0.002290  0.015830   0.03060     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    64
  48   55  0  0 2 0  0.002290  0.015830   0.03060     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    65
  48   59  0  0 1 0  0.001410  0.009670   0.01940     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    66
  48   59  0  0 2 0  0.001410  0.009670   0.01940     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    67
  48   59  0  0 3 0  0.001610  0.009710   0.01928     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    68
  48   59  0  0 4 0  0.001610  0.009710   0.01928     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    69
  48   60  0  0 1 0  0.000270  0.003930   0.00918     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    70
  48   60  0  0 2 0  0.000270  0.003930   0.00918     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    71
  48   60  0  0 3 0  0.000270  0.003930   0.00918     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    72
  48   62  0  0 1 0  0.001380  0.011160   0.02470     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    73
  48   62  0  0 2 0  0.001380  0.011160   0.02470     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    74
  49   64  0  0 1 0  0.000830  0.018840   1.66670     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    75
  50   57  0  0 1 0  0.000370  0.003660   0.00830     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    76
  50   58  0  0 1 0  0.000550  0.005860   0.01246     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    77
  52   51  0  0 1 2  0.000590  0.014910   0.00000     0     0     0   52 0  1.0000    0.00 0.9000 1.10000.00625  0.5000 1.5000    78
  53   51  0  0 1 2  0.000590  0.014910   0.00000     0     0     0   53 0  1.0000    0.00 0.9000 1.10000.00625  0.5000 1.5000    79
  54   51  0  0 1 2  0.000300  0.013300   0.00000     0     0     0   54 0  1.0000    0.00 0.9000 1.10000.00625  0.5000 1.5000    80
  54   51  0  0 2 2  0.000300  0.013400   0.00000     0     0     0   54 0  1.0000    0.00 0.9000 1.10000.00625  0.5000 1.5000    81
  52   63  0  0 1 0  0.010700  0.079050   0.36670     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    82
  53   63  0  0 1 0  0.010700  0.079050   0.36670     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    83
  54   57  0  0 1 0  0.000730  0.010250   0.02558     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    84
  54   57  0  0 2 0  0.000730  0.010250   0.02558     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    85
  56   55  0  0 1 2  0.000130  0.013860   0.00000     0     0     0   56 0  1.0125    0.00 0.9000 1.10000.00625  0.5000 1.5000    86
  56   55  0  0 2 2  0.000130  0.013860   0.00000     0     0     0   56 0  1.0125    0.00 0.9000 1.10000.00625  0.5000 1.5000    87
  55   58  0  0 1 0  0.001190  0.012440   0.02798     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    88
  55   58  0  0 2 0  0.001190  0.012440   0.02798     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    89
  55   62  0  0 1 0  0.001280  0.009790   0.02120     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    90
  57   58  0  0 1 0  0.001100  0.011890   0.02514     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    91
  60   61  0  0 1 2  0.000000  0.001150   0.00000     0     0     0   60 0  1.0125    0.00 0.9000 1.10000.00625  0.5000 1.5000    92
  61  137  0  0 1 0  0.001400  0.026400   0.10200     0     0  1223    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    93
  61  150  0  0 1 0  0.000650  0.011870   0.04672     0     0  1223    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    94
  61  150  0  0 2 0  0.000650  0.011870   0.04672     0     0  1223    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    95
  64   63  0  0 1 2  0.000200  0.023380   0.00000     0     0     0   64 0  0.9812    0.00 0.9000 1.10000.00625  0.5000 1.5000    96
  64  139  0  0 1 0  0.001790  0.025240   0.53546     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    97
  64  139  0  0 2 0  0.001790  0.025240   0.53546     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    98
  64  142  0  0 1 0  0.000200  0.004100   0.29620     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    99
  66   65  0  0 1 2  0.000000  0.005000   0.00000     0     0     0   66 0  1.0875    0.00 0.9000 1.10000.00625  0.5000 1.5000   100
  66   78  0  0 1 0  0.000700  0.074000   4.87000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   101
  68   67  0  0 1 2  0.000890  0.029900   0.00000     0     0   250   68 0  0.9875    0.00 0.9000 1.10000.00625  0.5000 1.5000   102
  69   68  0  0 1 2  0.000200  0.011810   0.00000     0     0  1008   69 0  1.0250    0.00 0.9000 1.10000.00625  0.5000 1.5000   103
  69   68  0  0 2 2  0.000090  0.007350   0.00000     0     0  1300   69 0  1.0250    0.00 0.9000 1.10000.00625  0.5000 1.5000   104
  68   70  0  0 1 2  0.000000  0.010340   0.00000     0     0  2000   68 0  1.0438    0.00 0.9000 1.10000.00625  0.5000 1.5000   105
  68   71  0  0 1 0  0.000060  0.001310   0.00378     0     0  1203    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   106
  68   71  0  0 2 0  0.000060  0.001160   0.00332     0     0  1203    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   107
  69   72  0  0 1 0  0.000010  0.000300   0.01434     0     0  2988    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   108
  69   72  0  0 2 0  0.000010  0.000300   0.01844     0     0  2988    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   109
  69   76  0  0 1 0  0.000230  0.004510   0.33320     0     0  1884    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   110
  69   76  0  0 2 0  0.000200  0.004460   0.30500     0     0  1884    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   111
  72   71  0  0 1 2  0.000000  0.002210   0.00000     0     0  2500   72 0  1.0250    0.00 0.9000 1.10000.00625  0.5000 1.5000   112
  73   75  0  0 1 0  0.001790  0.014050   3.68000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   113
  74   78  0  0 1 0  0.001130  0.020690   1.85530     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   114
  75   76  0  0 1 0  0.001960  0.033040   1.88000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   115
  75   78  0  0 1 0  0.001420  0.022580   1.88000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   116
  76   77  0  0 1 2  0.000000  0.003750   0.00000     0     0  5000   76 0  1.1000    0.00 0.9000 1.10000.00625  0.5000 1.5000   117
  76   78  0  0 1 0  0.001200  0.023160   1.71520     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   118
  76   82  0  0 1 0  0.000630  0.014120   1.09760     0     0  2988    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   119
  76   82  0  0 2 0  0.001090  0.024080   1.55540     0     0  2615    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   120
  76   82  0  0 3 0  0.001080  0.024090   1.55350     0     0  2615    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   121
  78   80  0  0 1 0  0.000200  0.008200   1.30000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   122
  78   80  0  0 2 0  0.000200  0.008200   1.30000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   123
  80   79  0  0 1 2  0.000000  0.002500   0.00000     0     0     0   80 0  1.0688    0.00 0.9000 1.10000.00625  0.5000 1.5000   124
  81   99  0  0 1 0  0.002640  0.053560   5.29070     0     0  3118    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   125
  81  180  0  0 1 0  0.000000 -0.026670   0.00000     0     0  1500    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   126
  82   87  0  0 1 0  0.000410  0.007370   0.72694     0     0  2988    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   127
  82   91  0  0 1 0  0.000660  0.012660   0.95976     0     0  2615    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   128
  82   95  0  0 1 0  0.000660  0.012660   0.95976     0     0  2615    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   129
  83   89  0  0 1 0  0.000720  0.013820   1.27570     0     0  3118    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   130
  83   94  0  0 1 0  0.000780  0.015020   1.13810     0     0  2615    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   131
  83   98  0  0 1 0  0.000740  0.014130   1.06630     0     0  2615    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   132
  83  168  0  0 1 0  0.000000 -0.007200   0.00000     0     0  1559    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   133
  83  170  0  0 1 0  0.000000 -0.008640   0.00000     0     0  1559    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   134
  83  172  0  0 1 0  0.000000 -0.010000   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   135
  84   85  0  0 1 2  0.000000  0.007200   0.00000     0     0  1500   84 0  1.0500    0.00 0.9000 1.10000.00625  0.5000 1.5000   136
  84   99  0  0 1 0  0.000000 -0.026670   0.00000     0     0  1500    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   137
  85  156  0  0 1 0  0.006200  0.067300   1.11560     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   138
  86   88  0  0 1 0  0.000600  0.010360   1.01460     0     0  2988    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   139
  86   90  0  0 1 0  0.000120  0.002380   0.21926     0     0  3118    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   140
  86  180  0  0 1 0  0.001220  0.023730   2.20710     0     0  3118    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   141
  87   88  0  0 1 0  0.000000 -0.012630   0.00000     0     0  1732    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   142
  89   90  0  0 1 0  0.000000 -0.008580   0.00000     0     0  1732    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   143
  91   92  0  0 1 0  0.000000 -0.012630   0.00000     0     0  2078    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   144
  92   93  0  0 1 0  0.000740  0.014280   1.08220     0     0  2615    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   145
  93   94  0  0 1 0  0.000000 -0.012630   0.00000     0     0  2078    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   146
  95   96  0  0 1 0  0.000000 -0.012630   0.00000     0     0  1732    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   147
  96   97  0  0 1 0  0.000740  0.014280   1.08220     0     0  2615    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   148
  97   98  0  0 1 0  0.000000 -0.012630   0.00000     0     0  1732    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   149
 100  101  0  0 1 0  0.024820  0.169380   0.20232     0     0   290    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   150
 100  117  0  0 1 0  0.014800  0.101010   0.12066     0     0   290    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   151
 101  105  0  0 1 0  0.013820  0.092680   0.11060     0     0   259    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   152
 101  106  0  0 1 0  0.016680  0.113810   0.13608     0     0   290    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   153
 101  113  0  0 1 0  0.011130  0.066780   0.07286     0     0   261    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   154
 101  113  0  0 2 0  0.010500  0.065400   0.06860     0     0   209    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   155
 101  113  0  0 3 0  0.011050  0.066420   0.07160     0     0   261    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   156
 101  117  0  0 1 0  0.039030  0.274030   0.31072     0     0   259    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   157
 102  103  0  0 1 2  0.000000  0.009800   0.00000     0     0     0  102 0  1.0500    0.00 0.9000 1.10000.00625  0.5000 1.5000   158
 102  104  0  0 1 0  0.000790  0.019370   1.32850     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   159
 102  108  0  0 1 0  0.000870  0.020870   1.45710     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   160
 102  108  0  0 2 0  0.000870  0.020870   1.45710     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   161
 104  107  0  0 1 0  0.000830  0.019850   0.00000     0     0  2122    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   162
 104  134  0  0 1 0  0.000930  0.036440   1.38950     0     0  2122    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   163
 104  135  0  0 1 0  0.000720  0.016000   1.08790     0     0  2122    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   164
 105  117  0  0 1 0  0.030580  0.204600   0.24472     0     0   259    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   165
 106  117  0  0 1 0  0.022350  0.161060   0.18342     0     0   290    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   166
 107  108  0  0 1 0  0.001530  0.014700   0.00000     0     0  1351    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   167
 107  110  0  0 1 0  0.000530  0.012970   0.00000     0     0  2122    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   168
 109  108  0  0 1 2  0.000300  0.017400   0.00000     0     0   840  109 0  1.1000    0.00 0.9000 1.10000.00625  0.5000 1.5000   169
 109  108  0  0 2 2  0.000200  0.011900   0.00000     0     0  1120  109 0  1.1000    0.00 0.9000 1.10000.00625  0.5000 1.5000   170
 108  133  0  0 1 0  0.000020 -0.013310   0.00000     0     0  1559    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   171
 108  135  0  0 1 0  0.000020 -0.009980   0.00000     0     0  2122    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   172
 108  174  0  0 1 0  0.000000 -0.009350   0.00000     0     0  1848    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   173
 108  176  0  0 1 0  0.000000 -0.009440   0.00000     0     0  1848    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   174
 108  178  0  0 1 0  0.000000 -0.009350   0.00000     0     0  1848    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   175
 111  120  0  0 1 0  0.000000 -0.010000   0.00000     0     0  2310    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   176
 111  173  0  0 1 0  0.000000 -0.010000   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   177
 112  113  0  0 1 2  0.000000  0.022810   0.00000     0     0     0  112 0  0.9187    0.00 0.9000 1.10000.00625  0.5000 1.5000   178
 113  114  0  0 1 2  0.000100  0.017400   0.00000     0     0   840  113 0  1.1000    0.00 0.9000 1.10000.00625  0.5000 1.5000   179
 114  124  0  0 1 0  0.000020 -0.009980   0.00000     0     0  1559    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   180
 114  126  0  0 1 0  0.000020 -0.009980   0.00000     0     0  1559    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   181
 114  169  0  0 1 0  0.000000 -0.007200   0.00000     0     0  1559    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   182
 114  171  0  0 1 0  0.000000 -0.007200   0.00000     0     0  1559    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   183
 115  125  0  0 1 0  0.000010 -0.006660   0.00000     0     0  1559    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   184
 115  127  0  0 1 0  0.000010 -0.006660   0.00000     0     0  1559    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   185
 115  128  0  0 1 0  0.000010 -0.011200   0.00000     0     0  2310    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   186
 115  130  0  0 1 0  0.000010 -0.007200   0.00000     0     0  2310    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   187
 116  117  0  0 1 2  0.000000  0.018150   0.00000     0     0     0  116 0  0.9062    0.00 0.9000 1.10000.00625  0.5000 1.5000   188
 117  119  0  0 1 2  0.000200  0.012500   0.00000     0     0  1120  117 0  1.1000    0.00 0.9000 1.10000.00625  0.5000 1.5000   189
 118  119  0  0 1 2  0.000000  0.004480   0.00000     0     0     0  118 0  0.9437    0.00 0.9000 1.10000.00625  0.5000 1.5000   190
 119  123  0  0 1 0  0.000000 -0.010000   0.00000     0     0  2310    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   191
 119  129  0  0 1 0  0.000010 -0.011200   0.00000     0     0  2310    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   192
 119  131  0  0 1 0  0.000010 -0.003600   0.00000     0     0  2310    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   193
 119  132  0  0 1 0  0.000010 -0.007550   0.00000     0     0     0    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   194
 119  134  0  0 1 0  0.000010 -0.010980   0.00000     0     0  2122    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   195
 120  121  0  0 1 0  0.000760  0.019520   1.82450     0     0  2506    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   196
 121  122  0  0 1 0  0.000000 -0.010000   0.00000     0     0  2310    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   197
 122  123  0  0 1 0  0.000820  0.021190   1.98420     0     0  2506    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   198
 124  125  0  0 1 0  0.001400  0.023380   1.47500     0     0  2075    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   199
 126  127  0  0 1 0  0.001400  0.023380   1.47500     0     0  2075    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   200
 128  129  0  0 1 0  0.001540  0.034090   2.31140     0     0  2122    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000   201
